;ID;Year_Birth;Education;Marital_Status; Income ;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain;Country
1836;520;1974;Graduation;Married;$34,421.00 ;1;0;7/1/13;81;3;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;0;0;SP
1837;8372;1974;Graduation;Married;$34,421.00 ;1;0;7/1/13;81;3;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;0;0;SA
1842;6257;1976;Master;Single;$60,482.00 ;0;1;1/23/13;81;255;43;134;37;14;24;1;7;2;7;7;0;0;0;0;0;0;0;SA
1843;9224;1972;PhD;Single;$55,260.00 ;0;1;12/12/12;81;825;8;53;11;0;242;2;8;10;5;6;0;0;0;0;0;0;0;SA
1847;564;1981;PhD;Together;$56,937.00 ;1;0;8/4/12;81;746;8;125;11;8;8;7;8;6;9;6;0;1;0;0;0;1;0;SP
1848;8931;1986;Graduation;Together;$83,033.00 ;1;0;5/18/14;82;812;99;431;237;149;33;1;11;4;10;5;0;0;0;1;0;0;0;SA
1849;1998;1976;Graduation;Single;$37,697.00 ;1;0;2/7/14;82;34;6;21;11;4;8;1;2;1;3;6;0;0;0;0;0;0;0;IND
1850;1250;1976;Graduation;Single;$37,697.00 ;1;0;2/7/14;82;34;6;21;11;4;8;1;2;1;3;6;0;0;0;0;0;0;0;SP
1855;983;1984;Graduation;Married;$40,059.00 ;1;0;9/28/13;82;110;29;92;28;10;145;1;6;2;3;8;1;0;0;0;0;0;0;US
1857;4385;1981;PhD;Single;$36,038.00 ;1;0;5/31/13;82;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;0;0;SP
1858;1612;1981;PhD;Single;;1;0;5/31/13;82;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;0;0;AUS
1861;7004;1984;Graduation;Single;$11,012.00 ;1;0;3/16/13;82;24;3;26;7;1;23;3;3;1;2;9;1;0;0;0;0;0;0;IND
1862;4432;1976;Graduation;Divorced;$31,615.00 ;1;0;3/16/13;82;2;3;20;6;11;9;2;2;0;3;7;0;0;0;0;0;0;0;SP
1863;5079;1971;Graduation;Married;;1;1;3/3/13;82;71;1;16;0;0;9;4;2;1;3;8;0;0;0;0;0;0;0;AUS
1866;6742;1979;Graduation;Married;$17,688.00 ;1;0;1/13/13;82;2;2;1;3;1;2;1;1;0;2;8;0;0;0;0;0;0;1;SP
1867;5692;1989;Basic;Married;$25,443.00 ;1;0;12/22/12;82;1;4;3;8;9;7;1;1;0;3;8;0;0;0;0;0;0;0;SA
1868;339;1972;PhD;Married;$57,091.00 ;0;1;11/23/12;82;462;0;24;6;0;4;2;9;2;5;7;0;1;0;0;0;1;0;SP
1869;10398;1981;2n Cycle;Single;$24,336.00 ;1;0;8/27/12;82;1;6;2;8;2;12;1;1;0;2;7;0;0;0;0;0;0;0;SP
1870;8017;1981;2n Cycle;Married;$51,111.00 ;1;1;6/19/14;83;22;0;19;6;5;3;2;2;0;3;6;0;0;0;0;0;0;0;SA
1871;3722;1972;Graduation;Single;$44,503.00 ;1;1;4/16/14;83;31;1;8;0;0;8;2;2;0;3;6;0;0;0;0;0;0;0;SP
1872;7326;1971;Master;Married;$56,850.00 ;0;1;3/23/14;83;34;1;19;2;7;0;1;1;1;3;2;0;0;0;0;0;0;0;CA
1874;1878;1985;2n Cycle;Married;$23,148.00 ;0;0;2/18/14;83;4;6;8;6;3;10;1;2;0;3;7;0;0;0;0;0;0;0;SP
1876;5734;1974;PhD;Married;$61,917.00 ;1;1;11/20/13;83;46;4;36;2;2;1;1;2;0;4;5;0;0;0;0;0;0;0;SP
1878;8405;1979;Graduation;Divorced;$68,274.00 ;1;1;9/30/13;83;135;25;51;23;25;46;2;4;2;5;3;0;0;0;0;0;0;0;SA
1879;7617;1974;Graduation;Single;$42,373.00 ;1;1;8/15/13;83;67;5;61;3;8;19;5;2;1;5;5;0;0;0;0;0;0;0;SP
1881;6376;1979;Graduation;Single;$57,537.00 ;1;0;6/10/13;83;191;56;139;51;8;100;4;4;3;8;4;0;0;0;0;0;0;0;AUS
1883;7386;1976;Graduation;Divorced;$30,992.00 ;1;0;4/22/13;83;17;0;14;7;3;2;1;1;0;3;7;0;0;0;0;0;0;0;CA
1884;3006;1976;Graduation;Divorced;$30,992.00 ;1;0;4/22/13;83;17;0;14;7;3;2;1;1;0;3;7;0;0;0;0;0;0;0;CA
1885;11088;1971;PhD;Together;$78,642.00 ;0;1;4/21/13;83;1396;0;322;46;35;17;1;4;9;4;6;0;0;0;0;0;0;0;SP
1893;8146;1976;Master;Together;$46,106.00 ;1;1;5/11/14;84;30;0;8;2;0;14;1;1;1;2;6;0;0;0;0;0;0;0;SA
1895;4832;1979;Graduation;Married;$27,244.00 ;1;0;3/7/14;84;6;5;17;3;24;46;2;2;2;2;7;0;0;0;0;0;0;0;SP
1899;5939;1971;Graduation;Together;$38,232.00 ;1;1;1/17/14;84;43;5;28;7;6;33;4;3;1;3;5;0;0;0;0;0;0;0;SP
1900;9349;1985;Graduation;Married;$92,533.00 ;0;0;12/19/13;84;693;21;118;110;147;42;1;6;5;11;2;0;0;1;1;0;0;0;GER
1904;2456;1975;PhD;Married;$40,233.00 ;0;1;10/14/13;84;80;4;46;0;17;2;5;2;1;5;6;0;0;0;0;0;0;0;SA
1906;11013;1987;Graduation;Together;$67,605.00 ;0;0;3/31/13;84;336;28;282;184;54;54;1;2;8;6;1;0;0;0;0;0;0;0;SP
1907;9988;1976;Master;Single;$70,379.00 ;0;1;3/3/13;84;553;25;142;65;67;8;3;6;3;13;4;0;0;0;0;0;0;0;CA
1911;7375;1976;Graduation;Together;$51,369.00 ;0;1;10/25/12;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;0;SA
1912;10144;1976;Graduation;Together;$51,369.00 ;0;1;10/25/12;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;0;SA
1914;1440;1978;2n Cycle;Together;$52,513.00 ;0;0;9/4/12;84;367;17;241;104;188;232;2;9;5;9;7;0;0;0;0;0;0;0;SP
1918;8663;1974;Graduation;Divorced;$39,996.00 ;1;1;5/22/14;85;11;0;3;0;0;1;1;1;0;2;6;0;0;0;0;0;0;0;AUS
1919;1958;1973;PhD;Together;$55,012.00 ;0;1;3/21/14;85;582;0;65;0;0;13;6;8;2;9;5;0;0;0;0;0;0;0;SP
1923;6049;1982;Master;Together;$73,450.00 ;0;0;12/5/13;85;1142;51;415;90;69;37;1;7;8;11;3;1;0;0;1;0;0;0;SP
1928;11148;1975;Graduation;Together;$22,280.00 ;1;0;5/19/13;85;2;1;4;3;1;2;1;1;0;2;8;0;0;0;0;0;0;0;SP
1931;9209;1971;Master;Together;$80,573.00 ;0;0;10/14/12;85;829;138;430;60;92;15;1;4;6;13;2;0;0;0;0;0;0;0;SA
1932;6417;1971;Master;Together;$80,573.00 ;0;0;10/14/12;85;829;138;430;60;92;15;1;4;6;13;2;0;0;0;0;0;0;0;SP
1933;7937;1982;Graduation;Married;$24,711.00 ;0;0;4/18/14;86;10;7;25;6;3;7;1;3;0;3;7;0;0;0;0;0;0;0;SP
1935;3194;1974;PhD;Single;$71,466.00 ;0;0;4/5/14;86;412;12;546;78;182;0;1;4;4;10;1;0;0;0;0;0;0;0;CA
1939;8079;1982;Graduation;Married;$22,448.00 ;1;0;2/26/14;86;3;1;8;23;2;18;3;2;1;3;3;0;0;0;0;0;0;0;SA
1940;10032;1976;Graduation;Divorced;$12,571.00 ;1;0;1/18/14;86;3;5;14;2;12;17;4;3;1;3;6;0;0;0;0;0;0;0;SA
1942;2005;1990;Graduation;Married;$35,765.00 ;1;0;12/11/13;86;22;3;30;0;5;15;2;2;0;4;6;0;0;0;0;0;0;0;CA
1947;7325;1986;PhD;Together;$38,197.00 ;1;0;6/29/13;86;23;0;11;2;1;3;1;1;0;3;5;0;0;0;0;0;0;0;SP
1952;2961;1982;Graduation;Married;$42,081.00 ;1;0;2/26/13;86;175;10;110;54;6;27;2;6;3;4;6;1;0;0;0;0;0;0;SP
1953;8700;1986;Basic;Single;$14,906.00 ;0;0;12/22/12;86;7;7;14;7;16;15;3;2;1;3;7;0;0;0;0;0;0;0;SA
1954;2278;1985;2n Cycle;Single;$33,812.00 ;1;0;11/3/12;86;4;17;19;30;24;39;2;2;1;3;6;0;0;0;0;0;0;0;US
1955;10703;1975;Master;Single;$46,098.00 ;1;1;8/18/12;86;57;0;27;0;0;36;4;3;2;2;8;0;0;0;0;0;0;0;SP
1956;9;1975;Master;Single;$46,098.00 ;1;1;8/18/12;86;57;0;27;0;0;36;4;3;2;2;8;0;0;0;0;0;0;0;CA
1957;2804;1975;Master;Single;$46,098.00 ;1;1;8/18/12;86;57;0;27;0;0;36;4;3;2;2;8;0;0;0;0;0;1;0;IND
1959;3010;1989;Master;Together;$88,420.00 ;0;0;5/2/14;87;957;153;612;99;95;153;1;4;7;8;1;1;0;1;1;0;0;0;SP
1963;5084;1975;Graduation;Widow;$58,330.00 ;0;1;12/25/13;87;445;53;213;104;98;151;1;6;4;13;4;0;0;0;0;0;0;0;SP
1964;7094;1975;Graduation;Widow;$58,330.00 ;0;1;12/25/13;87;445;53;213;104;98;151;1;6;4;13;4;0;0;0;0;0;0;0;GER
1966;6131;1980;2n Cycle;Married;$70,829.00 ;1;1;12/1/13;87;141;70;106;72;19;23;2;4;2;8;3;0;0;0;0;0;0;0;SP
1967;5798;1973;Master;Together;;0;0;11/23/13;87;445;37;359;98;28;18;1;2;4;8;1;0;0;0;0;0;0;0;GER
1971;2445;1974;PhD;Together;$28,440.00 ;1;0;7/7/13;87;38;1;24;0;0;0;1;2;0;3;8;0;0;0;0;0;0;0;SP
1972;5346;1973;2n Cycle;Married;$23,559.00 ;1;0;7/3/13;87;25;5;19;7;0;23;3;3;0;3;7;0;0;0;0;0;0;0;GER
1974;4478;1979;Graduation;Married;$63,777.00 ;1;1;3/24/13;87;457;5;106;15;17;53;8;11;1;6;8;0;0;0;0;0;0;0;IND
1975;2350;1972;Graduation;Married;$59,666.00 ;1;1;3/22/13;87;623;53;178;23;17;133;7;3;2;8;8;0;1;0;0;0;0;0;CA
1980;6977;1974;Graduation;Together;$75,702.00 ;0;1;10/14/12;87;1073;0;629;145;37;37;1;10;5;13;6;0;0;1;0;0;0;0;SP
1981;4042;1971;Graduation;Divorced;$43,300.00 ;0;1;10/13/12;87;91;3;52;2;1;31;3;4;0;4;8;0;0;0;0;0;1;0;CA
1984;3332;1985;Graduation;Single;$29,760.00 ;1;0;8/29/12;87;64;4;68;7;5;17;4;3;1;4;8;0;0;0;0;0;0;0;GER
1985;7433;1985;Graduation;Single;$29,760.00 ;1;0;8/29/12;87;64;4;68;7;5;17;4;3;1;4;8;0;0;0;0;0;0;0;SP
1987;5176;1988;Graduation;Together;$29,604.00 ;1;0;12/8/13;88;7;6;13;7;6;14;1;1;0;3;9;1;0;0;0;0;0;0;SA
1990;3083;1974;Graduation;Married;$45,837.00 ;1;1;7/26/13;88;215;13;87;17;17;24;5;6;2;5;7;0;0;0;0;0;0;0;SP
1995;8132;1975;PhD;Married;$60,631.00 ;1;1;4/5/13;88;565;6;65;0;6;19;5;9;2;8;7;0;1;0;0;0;0;0;GER
1996;503;1985;Master;Married;$20,559.00 ;1;0;3/12/13;88;13;1;29;3;0;7;2;2;0;3;8;0;0;0;0;0;0;0;AUS
1998;2736;1978;Graduation;Married;$73,807.00 ;0;1;1/2/13;88;366;124;156;71;78;54;2;5;5;11;2;0;0;0;0;0;0;0;IND
2001;7706;1975;2n Cycle;Together;$46,772.00 ;0;1;11/7/12;88;350;104;189;197;151;57;6;11;8;5;8;1;0;0;0;0;0;0;CA
2003;2986;1976;Graduation;Married;$30,772.00 ;1;1;3/12/14;89;7;2;4;2;1;4;1;1;0;2;6;0;0;0;0;0;0;0;CA
2004;10812;1978;PhD;Married;$46,377.00 ;1;0;3/1/14;89;37;0;46;4;3;0;1;2;1;3;4;0;0;0;0;0;0;0;SA
2005;2909;1974;PhD;Married;$78,128.00 ;0;1;2/19/14;89;934;24;230;16;24;36;2;8;4;6;3;0;1;1;0;0;0;0;GER
2006;6974;1972;PhD;Together;$83,443.00 ;0;0;12/31/13;89;518;42;742;55;56;84;1;6;10;5;2;0;0;0;0;0;0;0;GER
2010;5455;1971;PhD;Married;$32,011.00 ;1;0;8/22/13;89;99;0;15;2;1;5;3;2;1;4;7;0;0;0;0;0;0;0;SP
2012;3426;1975;Graduation;Divorced;$70,300.00 ;1;0;7/15/13;89;1045;61;338;60;46;46;3;5;5;13;8;0;0;0;0;0;0;0;SP
2013;5316;1976;Master;Together;$21,024.00 ;0;0;7/4/13;89;36;4;18;6;2;18;1;2;0;4;7;0;0;0;0;0;0;0;SP
2016;8212;1971;Master;Married;$39,791.00 ;0;1;3/28/13;89;85;15;27;13;13;21;2;3;1;4;7;0;0;0;0;0;0;0;SP
2019;2975;1976;Graduation;Together;$85,606.00 ;0;1;11/12/12;89;717;42;864;219;30;84;2;6;7;9;3;0;0;0;1;0;0;0;SP
2027;11030;1976;Master;Married;$33,181.00 ;1;0;1/3/14;90;9;0;3;0;0;4;1;1;0;2;6;1;0;0;0;0;0;0;SP
2036;8867;1988;PhD;Married;$67,546.00 ;0;0;8/31/12;90;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;0;SA
2037;2747;1988;PhD;Married;$67,546.00 ;0;0;8/31/12;90;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;0;SP
2038;7422;1987;Graduation;Single;$46,923.00 ;1;0;8/22/12;90;85;44;54;102;78;6;3;5;1;7;7;0;0;0;0;0;0;0;SP
2039;4148;1972;Graduation;Married;$38,988.00 ;1;2;8/20/12;90;164;24;103;12;3;42;7;5;1;6;8;0;0;0;0;0;0;0;SP
2040;9516;1971;2n Cycle;Divorced;$49,118.00 ;0;0;8/18/12;90;620;54;239;99;98;119;2;9;7;10;7;0;1;0;0;1;1;0;SP
2041;1291;1978;PhD;Together;$27,683.00 ;1;0;8/4/12;90;152;9;121;12;12;45;4;6;2;4;8;0;0;0;0;0;0;0;SP
2042;1833;1974;PhD;Single;$39,190.00 ;1;0;4/26/14;91;68;8;18;19;8;12;2;2;1;4;5;0;0;0;0;0;0;0;SP
2043;7270;1981;Graduation;Divorced;$56,981.00 ;0;0;1/25/14;91;908;48;217;32;12;24;1;2;3;13;6;0;1;0;0;0;0;0;SA
2044;8182;1984;Graduation;Married;$23,228.00 ;1;0;1/5/14;91;53;3;49;7;4;5;4;3;0;4;8;0;0;0;0;0;0;0;CA
2045;10394;1984;Graduation;Married;$90,000.00 ;0;0;12/23/13;91;675;144;133;94;192;241;1;4;8;5;1;1;0;1;1;0;0;0;CA
2047;451;1989;Graduation;Single;$9,255.00 ;1;0;12/20/13;91;9;0;7;2;0;4;1;1;1;2;8;0;0;0;0;0;0;0;IND
2048;7128;1977;PhD;Single;$42,997.00 ;1;1;12/7/13;91;4;0;5;0;1;5;1;1;0;2;7;0;0;0;0;0;0;0;SP
2058;6619;1978;Graduation;Married;$38,415.00 ;1;1;1/2/13;91;22;1;13;4;0;4;2;1;0;3;7;0;0;0;0;0;0;0;SP
2064;6515;1977;Graduation;Together;$39,771.00 ;1;0;12/6/13;92;6;2;18;2;8;14;1;2;0;3;4;0;0;0;0;0;0;0;SA
2065;5954;1972;Master;Divorced;$42,618.00 ;1;0;10/9/13;92;76;14;74;13;5;10;2;5;0;4;8;0;0;0;0;0;0;0;SP
2067;961;1972;Graduation;Married;$74,716.00 ;0;1;9/12/13;92;133;27;421;13;195;71;2;7;3;5;4;0;0;0;0;0;0;0;SP
2068;1764;1975;Graduation;Single;$33,955.00 ;1;0;8/9/13;92;100;2;128;23;7;10;4;5;1;5;8;0;0;0;0;0;0;0;SA
2070;6941;1971;Graduation;Single;$31,632.00 ;0;0;7/14/13;92;17;8;12;11;15;32;1;2;1;2;7;0;0;0;0;0;0;0;SP
2071;5562;1974;Graduation;Married;$60,093.00 ;0;1;6/26/13;92;502;12;109;16;6;90;2;7;2;10;6;0;0;0;0;0;0;0;SP
2075;5631;1991;Graduation;Single;$49,767.00 ;0;0;5/2/13;92;202;47;197;55;42;149;1;5;4;8;4;0;0;0;0;0;0;0;US
2076;1951;1981;Basic;Married;$34,445.00 ;0;0;1/27/13;92;228;122;122;208;129;30;6;11;2;8;9;0;0;0;0;0;0;0;SP
2085;3745;1988;2n Cycle;Married;$23,331.00 ;1;0;9/4/12;92;5;36;7;0;10;45;2;3;0;3;8;0;0;0;0;0;0;0;IND
2088;3916;1971;PhD;Together;$49,269.00 ;1;0;8/15/12;92;639;8;166;11;8;58;3;7;3;12;7;0;0;0;0;0;0;0;SP
2090;1755;1988;2n Cycle;Together;$45,204.00 ;1;0;4/11/14;93;30;11;25;29;1;18;1;1;1;4;3;0;0;0;0;0;0;0;SA
2091;2875;1978;Graduation;Married;$67,023.00 ;0;0;3/4/14;93;444;44;382;11;8;17;1;3;7;13;2;0;0;0;0;0;0;1;SP
2092;2008;1978;Graduation;Married;$77,583.00 ;0;0;2/10/14;93;372;23;384;250;12;108;1;4;5;9;2;0;0;0;1;0;0;0;SA
2093;10925;1983;Graduation;Married;$76,630.00 ;0;0;1/14/14;93;255;31;446;40;56;175;1;3;10;11;1;0;0;0;0;0;0;0;SA
2098;1324;1988;Graduation;Married;$38,872.00 ;1;0;5/30/13;93;23;3;21;3;19;22;2;3;0;3;8;0;0;0;0;0;0;0;IND
2100;3628;1987;Basic;Single;$15,038.00 ;1;0;1/29/13;93;4;8;11;19;12;26;2;2;1;2;9;0;0;0;0;0;0;0;SP
2101;3641;1976;Graduation;Married;$13,624.00 ;1;0;1/20/13;93;10;2;15;2;1;6;2;2;0;3;6;0;0;0;0;0;0;0;SP
2102;322;1978;Graduation;Together;$42,554.00 ;1;1;1/12/13;93;29;1;11;0;0;0;2;2;0;3;4;0;0;0;0;0;0;0;AUS
2103;175;1986;Graduation;Married;$71,952.00 ;1;0;1/10/13;93;656;80;455;52;107;93;2;8;4;8;4;1;0;1;0;0;0;0;SP
2104;6988;1986;Graduation;Married;$71,952.00 ;1;0;1/10/13;93;656;80;455;52;107;93;2;8;4;8;4;1;0;1;0;0;0;0;AUS
2105;8204;1971;2n Cycle;Married;$78,041.00 ;0;0;12/16/12;93;482;35;553;72;160;17;1;4;4;9;2;0;0;0;0;0;0;0;GER
2108;8970;1972;PhD;Married;$62,010.00 ;0;1;10/23/12;93;371;22;39;6;0;92;4;6;2;7;5;0;0;0;0;0;0;0;SP
2111;1010;1977;Graduation;Together;$46,931.00 ;2;1;4/24/14;94;41;0;17;3;1;16;2;1;1;3;3;0;0;0;0;0;0;0;SP
2112;11074;1977;Graduation;Single;$85,072.00 ;0;0;4/9/14;94;494;92;391;194;11;241;1;3;4;10;0;0;0;0;0;0;0;0;SA
2113;5896;1987;Master;Married;$73,395.00 ;0;0;3/18/14;94;272;7;80;20;7;11;1;4;4;6;2;0;0;0;0;0;0;0;SP
2115;5324;1981;PhD;Married;$58,293.00 ;1;0;1/19/14;94;173;43;118;46;27;15;5;5;3;6;5;0;0;0;0;0;0;0;US
2116;6534;1974;Graduation;Together;$47,889.00 ;1;0;1/4/14;94;29;0;29;0;5;4;1;2;0;3;5;0;0;0;0;0;0;0;SA
2117;8373;1979;Basic;Together;$24,594.00 ;1;0;12/10/13;94;1;3;6;10;0;9;1;1;0;3;5;0;0;0;0;0;0;0;CA
2118;3829;1979;Basic;Together;$24,594.00 ;1;0;12/10/13;94;1;3;6;10;0;9;1;1;0;3;5;0;0;0;0;0;0;0;SA
2121;2292;1985;Graduation;Single;$22,327.00 ;1;0;8/2/13;94;5;4;8;2;0;5;1;1;0;3;5;0;0;0;0;0;0;0;SP
2125;3520;1990;Master;Single;$91,172.00 ;0;0;3/27/13;94;162;28;818;0;28;56;0;4;3;7;3;1;0;1;1;1;1;0;CA
2128;9553;1987;Graduation;Married;$7,500.00 ;0;0;1/9/13;94;0;2;3;4;1;5;1;0;0;3;6;0;0;0;0;0;0;0;IND
2129;6055;1979;Graduation;Married;$71,626.00 ;0;0;11/1/12;94;546;72;376;94;145;72;1;5;5;8;3;0;1;0;0;0;0;0;SP
2130;4786;1977;Graduation;Married;$75,330.00 ;1;1;10/4/12;94;555;82;257;93;61;61;4;10;3;12;6;0;0;0;0;0;0;0;US
2131;5015;1976;Master;Married;$34,529.00 ;1;0;9/14/12;94;68;6;38;3;6;41;2;2;2;3;7;0;0;0;0;0;0;0;SP
2132;8560;1992;Graduation;Single;$48,789.00 ;0;0;9/10/12;94;351;16;156;7;5;145;1;6;4;7;6;0;0;0;0;0;0;0;CA
2133;3469;1977;PhD;Divorced;$34,487.00 ;1;1;9/6/12;94;19;18;33;24;1;8;3;3;0;3;9;0;0;0;0;0;0;0;SP
2134;5885;1973;2n Cycle;Married;$35,688.00 ;2;1;8/22/12;94;73;3;90;12;1;32;7;4;1;4;8;0;0;0;0;0;0;0;CA
2135;3310;1973;2n Cycle;Married;$35,688.00 ;2;1;8/22/12;94;73;3;90;12;1;32;7;4;1;4;8;0;0;0;0;0;0;0;SP
2137;2532;1987;Master;Single;$73,454.00 ;0;0;3/1/14;95;982;73;351;56;14;175;1;2;4;6;5;1;0;0;0;0;0;0;SP
2140;5623;1980;Master;Married;$31,535.00 ;1;0;9/26/13;95;15;4;13;0;0;19;1;1;1;2;7;1;0;0;0;0;0;0;SP
2142;9523;1982;Graduation;Together;$40,479.00 ;1;0;8/17/13;95;5;0;8;2;0;0;1;0;0;3;4;0;0;0;0;0;0;0;SP
2144;1545;1986;Graduation;Married;$38,508.00 ;1;0;8/2/13;95;120;19;206;25;19;54;6;7;2;5;8;0;0;0;0;0;0;0;SP
2145;2254;1983;Graduation;Married;$69,520.00 ;0;0;7/7/13;95;627;120;414;121;80;93;1;9;6;5;5;0;0;0;0;0;0;0;AUS
2150;999;1991;Graduation;Single;$86,037.00 ;0;0;1/2/13;95;490;44;125;29;20;22;1;6;7;11;3;0;1;1;0;0;1;0;CA
2151;2931;1978;Graduation;Divorced;$71,847.00 ;0;0;9/21/12;95;737;21;106;55;63;210;0;6;7;9;3;0;0;0;1;0;0;0;SP
2152;1890;1971;2n Cycle;Together;$42,033.00 ;1;1;9/19/12;95;11;1;4;2;0;7;1;1;0;2;7;0;0;0;0;0;0;0;SP
2154;10172;1988;Graduation;Single;$68,655.00 ;0;0;8/10/12;95;456;19;832;75;118;38;1;4;5;11;3;0;0;0;0;0;0;0;SP
2155;6729;1988;Graduation;Single;$68,655.00 ;0;0;8/10/12;95;456;19;832;75;118;38;1;4;5;11;3;0;0;0;0;0;0;0;SA
2158;5948;1975;Graduation;Single;$57,338.00 ;0;1;4/29/14;96;143;6;52;11;8;17;2;4;1;5;5;0;0;0;0;0;0;0;US
2161;10500;1984;Graduation;Married;$31,761.00 ;1;0;4/5/14;96;19;1;20;16;14;28;2;3;0;4;5;0;0;0;0;0;0;0;AUS
2172;10262;1980;Graduation;Married;$15,072.00 ;2;0;5/10/13;96;8;2;15;0;10;18;4;3;1;3;5;0;0;0;0;0;0;0;IND
2173;456;1986;2n Cycle;Married;$7,500.00 ;1;0;2/7/13;96;1;11;5;4;6;9;2;2;0;3;8;0;0;0;0;0;0;0;SP
2174;3270;1978;2n Cycle;Together;$17,117.00 ;1;0;1/17/13;96;12;23;38;30;18;7;4;3;1;3;9;0;0;0;0;0;0;0;SA
2178;9826;1972;PhD;Single;$86,857.00 ;0;0;9/12/12;96;899;102;838;133;102;40;1;5;6;10;2;0;0;0;0;0;1;0;US
2179;5830;1972;PhD;Single;$86,857.00 ;0;0;9/12/12;96;899;102;838;133;102;40;1;5;6;10;2;0;0;0;0;0;1;0;SA
2183;7613;1974;2n Cycle;Together;$49,669.00 ;1;0;5/24/14;97;166;5;107;11;8;29;2;5;1;6;6;0;0;0;0;0;0;0;SP
2186;3231;1973;Graduation;Married;$37,971.00 ;1;0;11/25/13;97;5;4;10;2;2;7;1;1;0;3;8;0;0;0;0;0;0;0;US
2187;7181;1977;Graduation;Married;$30,368.00 ;0;1;11/7/13;97;35;0;13;2;0;2;2;2;0;3;8;0;0;0;0;0;0;0;SP
2188;1663;1978;PhD;Together;$34,043.00 ;1;0;10/25/13;97;20;2;14;3;0;10;1;2;0;2;9;0;0;0;0;0;0;0;SP
2191;9925;1981;PhD;Together;$39,665.00 ;1;0;5/25/13;97;127;1;56;0;1;31;3;4;2;3;7;1;0;0;0;0;0;0;SP
2193;6568;1984;Graduation;Married;$38,680.00 ;1;0;3/28/13;97;11;0;36;15;5;12;1;2;0;3;7;0;0;0;0;0;0;0;US
2194;3032;1984;Graduation;Married;$24,570.00 ;1;0;2/27/13;97;28;34;62;11;14;44;3;4;0;4;9;0;0;0;0;0;0;0;SP
2200;9771;1988;2n Cycle;Single;$23,331.00 ;1;0;10/5/12;97;104;20;101;24;15;5;6;5;1;5;9;0;0;0;0;0;0;0;IND
2203;8541;1990;2n Cycle;Married;$24,683.00 ;1;0;3/8/14;98;8;4;10;6;7;6;2;2;0;4;5;0;0;0;0;0;0;0;SP
2204;8475;1973;PhD;Married;$157,243.00 ;0;1;3/1/14;98;20;2;1582;1;2;1;15;0;22;0;0;0;0;0;0;0;0;0;IND
2205;8070;1973;PhD;Married;$54,222.00 ;0;1;3/1/14;98;199;12;31;3;12;7;1;3;3;5;3;0;0;0;0;0;0;0;SP
2207;9757;1972;Graduation;Together;$84,906.00 ;0;0;10/4/13;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;0;0;SP
2208;2088;1972;Graduation;Together;$84,906.00 ;0;0;10/4/13;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;0;0;GER
2209;2320;1978;2n Cycle;Married;$47,025.00 ;0;1;9/12/13;98;508;11;59;23;5;29;5;11;1;6;9;0;0;0;0;0;0;0;SP
2211;9706;1974;PhD;Single;$31,560.00 ;1;0;6/24/13;98;62;1;20;4;0;7;2;2;1;3;8;0;0;0;0;0;0;0;CA
2212;3979;1983;PhD;Divorced;$90,687.00 ;0;0;5/22/13;98;982;17;672;23;34;51;1;6;2;8;2;0;0;1;0;0;1;0;SP
2213;5602;1989;PhD;Together;$66,973.00 ;0;0;5/17/13;98;466;22;432;147;113;102;1;8;7;12;3;0;0;0;0;0;0;0;IND
2214;2202;1978;Graduation;Together;$41,154.00 ;0;1;4/9/13;98;44;2;11;2;3;7;1;1;0;4;5;0;0;0;0;0;0;0;SP
2219;5687;1980;Graduation;Divorced;$81,702.00 ;0;0;9/23/12;98;563;50;774;28;31;187;1;7;7;12;3;0;0;0;0;0;0;0;CA
2220;5871;1979;Master;Together;$24,401.00 ;0;0;8/31/12;98;73;28;217;10;24;115;3;6;1;6;8;0;0;0;0;0;0;0;SA
2221;3846;1974;Graduation;Married;$42,557.00 ;0;1;8/29/12;98;192;5;53;0;5;15;4;6;1;4;8;0;0;0;0;0;0;0;SP
2222;10001;1985;2n Cycle;Together;$7,500.00 ;1;0;8/1/12;98;5;17;17;13;14;34;4;2;1;3;9;0;0;0;0;0;0;0;SP
2223;2831;1976;Graduation;Together;$78,416.00 ;0;1;6/27/14;99;453;38;279;188;38;183;2;7;7;10;3;0;0;0;0;0;0;0;SP
2226;1743;1974;Graduation;Single;$69,719.00 ;0;0;5/26/14;99;273;86;208;177;14;43;1;2;3;5;1;0;0;0;0;0;0;0;SP
