;ID;Year_Birth;Education;Marital_Status; Income ;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain;Country
1673;5057;1961;Master;Married;$61,794.00 ;0;1;9/14/13;74;26400;4700;18800;5400;4700;1100;2;1;6;10;0;0;0;0;0;0;0;0;SP
1674;10260;1965;Master;Together;$45,143.00 ;0;1;8/26/13;74;20200;500;7400;1100;500;1400;3;2;2;5;2;0;0;0;0;0;0;0;SP
1675;2262;1965;Master;Together;$45,143.00 ;0;1;8/26/13;74;20200;500;7400;1100;500;1400;3;2;2;5;2;0;0;0;0;0;0;0;SA
1676;7930;1969;Master;Single;$26,877.00 ;0;0;8/19/13;74;10100;1300;7600;2000;1800;4000;2;1;2;6;2;0;0;0;0;0;0;0;SP
1677;1461;1965;PhD;Divorced;$36,921.00 ;1;1;7/28/13;74;1700;100;1200;300;100;400;2;1;0;3;2;0;0;0;0;0;0;0;CA
1678;7514;1956;2n Cycle;Together;$54,342.00 ;1;1;7/3/13;74;8400;1000;3400;1100;1000;2800;4;1;2;4;2;0;0;0;0;0;0;0;AUS
1679;6461;1969;Master;Single;$62,772.00 ;0;1;5/19/13;74;58100;4900;15700;4300;800;10800;1;2;9;11;1;0;1;0;0;0;0;0;SP
1680;257;1959;PhD;Married;$75,032.00 ;0;1;4/28/13;74;95200;1200;18000;4700;1200;1200;2;2;6;9;1;0;0;0;0;0;0;0;SP
1681;9460;1963;Graduation;Married;$22,419.00 ;0;0;4/18/13;74;3000;300;4700;1900;2100;4200;1;1;3;2;3;0;0;0;0;0;0;0;SP
1682;3855;1963;Graduation;Married;$22,419.00 ;0;0;4/18/13;74;3000;300;4700;1900;2100;4200;1;1;3;2;2;0;0;0;0;0;0;0;CA
1684;9265;1953;Graduation;Married;$75,027.00 ;0;1;1/9/13;74;92500;6400;17900;13300;1200;7700;2;2;6;6;1;0;0;0;0;0;0;0;SA
1687;9292;1952;Graduation;Married;$81,795.00 ;0;0;10/26/12;74;32400;13200;69300;2700;11800;8800;1;1;17;7;1;0;0;0;0;0;0;0;SP
1688;6218;1965;Graduation;Married;$59,594.00 ;0;1;10/20/12;74;45700;400;2900;0;0;900;1;2;2;7;2;0;1;0;0;0;0;0;SP
1690;10164;1958;Graduation;Single;$94,472.00 ;0;1;4/3/14;75;101700;3300;41700;10800;10000;1600;1;1;8;5;1;0;1;1;0;0;0;0;SP
1693;5250;1943;Master;Widow;;0;0;10/30/13;75;53200;12600;49000;16400;12600;12600;1;1;8;11;0;0;0;1;0;0;1;0;AUS
1699;7053;1966;PhD;Single;$78,420.00 ;0;0;6/29/13;75;60400;2800;67400;9100;2800;2800;1;1;15;8;0;0;0;0;0;0;0;0;SA
1703;6768;1962;Graduation;Divorced;$37,859.00 ;1;2;1/12/13;75;2200;100;800;200;100;200;2;0;0;3;2;0;0;0;0;0;0;0;CA
1707;4333;1954;Graduation;Together;$32,144.00 ;1;1;3/23/14;76;4100;0;1000;0;0;300;4;1;2;3;2;0;1;0;0;0;0;0;IND
1708;2948;1954;Master;Divorced;$62,637.00 ;0;1;3/1/14;76;10400;1200;4800;400;1200;500;1;0;3;5;1;0;0;0;0;0;0;0;CA
1712;4058;1955;PhD;Single;$61,284.00 ;0;0;10/12/13;76;61800;1500;10600;2000;700;4500;1;3;3;8;2;0;1;0;0;0;0;0;SP
1714;8414;1962;PhD;Single;$33,419.00 ;0;1;8/17/13;76;5600;0;1200;0;0;1800;2;1;0;4;2;0;0;0;0;0;0;0;SP
1716;3839;1958;Basic;Single;$15,056.00 ;1;1;5/3/13;76;600;1200;300;2100;600;4000;5;1;3;3;1;0;0;0;0;0;0;0;SP
1717;3483;1958;Graduation;Married;$48,192.00 ;0;0;4/6/13;76;103900;4300;20400;15300;5800;2900;3;1;12;12;3;0;1;0;1;1;1;0;CA
1718;238;1967;2n Cycle;Together;$67,309.00 ;1;1;1/23/13;76;51500;4700;18100;14900;9500;9500;15;2;9;9;2;0;0;0;0;0;0;0;SP
1719;591;1957;Graduation;Widow;$66,033.00 ;0;1;1/20/13;76;29300;3500;17900;4600;5900;6500;2;2;5;7;2;0;0;0;0;0;0;0;IND
1721;4303;1957;PhD;Together;$6,835.00 ;0;1;12/8/12;76;10700;200;1200;200;200;1200;0;0;0;1;5;0;0;0;0;0;0;0;CA
1729;641;1967;Graduation;Single;$52,074.00 ;0;1;4/4/14;77;5900;0;1200;0;0;4800;1;1;3;2;1;1;0;0;0;0;0;0;IND
1730;954;1960;Basic;Widow;$22,123.00 ;0;0;3/27/14;77;300;300;2400;3400;700;3100;1;0;2;3;2;0;0;0;0;0;0;0;AUS
1738;3968;1970;2n Cycle;Divorced;$65,706.00 ;0;0;6/28/13;77;91800;1000;12900;1300;0;12900;1;3;5;12;2;0;1;1;0;1;1;0;CA
1740;6932;1941;PhD;Married;$93,027.00 ;0;0;4/13/13;77;128500;4200;71600;5500;0;2100;0;2;15;5;0;0;0;1;0;0;0;0;SP
1741;10159;1970;Graduation;Divorced;$58,710.00 ;0;1;3/31/13;77;44000;8100;36800;0;12200;17400;6;4;8;9;2;0;0;0;0;0;0;0;AUS
1742;1177;1966;Master;Together;$49,618.00 ;1;1;1/26/13;77;8000;300;2600;400;200;1400;4;1;2;3;2;0;0;0;0;0;0;0;SP
1743;9426;1964;Master;Single;$58,308.00 ;0;1;1/12/13;77;69100;0;6900;1000;0;13000;4;0;9;3;2;0;0;0;0;0;0;0;SP
1744;10637;1964;Graduation;Married;$40,800.00 ;1;2;1/1/13;77;2400;0;2700;800;3000;1000;2;1;0;3;2;0;0;0;0;0;0;1;SP
1745;10826;1959;Graduation;Married;$18,690.00 ;0;0;12/28/12;77;600;100;700;2300;400;1900;1;0;2;2;2;0;0;0;0;0;0;0;SP
1746;4086;1959;Graduation;Married;$18,690.00 ;0;0;12/28/12;77;600;100;700;2300;400;1900;1;0;2;2;3;0;0;0;0;0;0;0;GER
1747;10304;1959;Graduation;Married;$18,690.00 ;0;0;12/28/12;77;600;100;700;2300;400;1900;1;0;2;2;3;0;0;0;0;0;0;0;SP
1748;7998;1958;Graduation;Together;$28,087.00 ;1;1;12/11/12;77;5300;800;1700;1300;0;2100;3;1;3;2;2;0;0;0;0;0;0;0;IND
1749;10992;1967;Graduation;Together;$75,702.00 ;1;1;8/29/12;77;65000;2800;35300;4500;4200;3000;5;1;9;11;2;0;0;0;0;0;0;0;SA
1752;6036;1959;Master;Together;$89,120.00 ;0;0;3/17/14;78;116800;9200;40800;7200;12900;5500;1;1;9;7;0;0;0;1;0;0;0;0;SP
1753;11092;1961;Graduation;Married;$27,116.00 ;1;1;3/2/14;78;1200;100;2100;200;200;300;2;0;0;3;2;0;0;0;0;0;0;0;SA
1756;10157;1965;Graduation;Single;$59,686.00 ;0;1;1/25/14;78;8900;1500;8900;3400;4200;500;1;1;2;6;1;0;0;0;0;0;0;0;CA
1757;3503;1950;Graduation;Divorced;$82,460.00 ;0;0;12/2/13;78;25500;4700;57300;5200;3200;1500;1;2;5;6;0;0;0;0;0;0;0;0;SA
1758;146;1960;PhD;Single;$76,045.00 ;0;0;11/15/13;78;76000;5300;40000;1700;9300;0;1;1;8;11;1;0;0;0;1;0;0;0;SP
1761;4227;1968;Master;Together;$32,889.00 ;1;1;9/6/13;78;2800;0;1300;400;200;800;3;1;2;3;2;0;0;0;0;0;0;0;SP
1766;10091;1956;Graduation;Single;$60,230.00 ;0;1;5/20/13;78;52000;2000;36700;3900;8100;4000;2;2;5;6;2;0;0;0;0;0;0;0;SP
1767;697;1969;Graduation;Together;$74,918.00 ;0;0;3/12/13;78;97200;5900;91300;2500;1900;5900;1;1;14;6;1;0;0;1;0;0;0;0;SP
1768;2607;1953;Graduation;Single;$40,464.00 ;0;1;1/11/13;78;42400;1700;11800;700;2300;4100;6;2;3;8;2;0;0;0;0;0;0;0;SP
1769;8427;1956;Master;Single;$64,857.00 ;0;0;11/23/12;78;55600;1400;71700;21000;0;4300;1;2;8;10;1;0;0;0;0;0;0;0;SP
1770;217;1956;Master;Single;$64,857.00 ;0;0;11/23/12;78;55600;1400;71700;21000;0;4300;1;2;8;10;1;0;0;0;0;0;0;0;CA
1771;6202;1960;Graduation;Together;$63,381.00 ;0;1;10/5/12;78;57100;5000;14200;3300;5000;15900;4;1;8;13;0;0;0;0;0;0;0;0;SP
1772;3856;1960;Graduation;Together;$63,381.00 ;0;1;10/5/12;78;57100;5000;14200;3300;5000;15900;4;1;8;13;0;0;0;0;0;0;0;0;SP
1775;6749;1966;Graduation;Single;$86,358.00 ;1;1;8/8/12;78;95700;4700;49400;8200;4700;9500;4;2;5;6;3;0;0;0;0;0;0;0;SP
1777;9559;1961;PhD;Married;$57,072.00 ;0;1;1/24/14;79;94400;0;6000;0;0;3000;2;2;8;13;2;1;0;0;0;0;0;0;CA
1778;771;1967;Graduation;Together;$54,178.00 ;0;1;1/21/14;79;13500;900;3900;400;0;700;1;0;3;5;0;0;0;0;0;0;0;0;GER
1779;5237;1950;PhD;Single;$48,767.00 ;1;2;1/1/14;79;2800;100;2100;300;0;1000;3;1;2;3;1;0;0;0;0;0;0;0;AUS
1780;2461;1955;Master;Single;$51,124.00 ;1;1;12/18/13;79;2600;100;1100;0;100;400;2;0;0;3;1;0;0;0;0;0;0;0;CA
1781;5474;1970;Graduation;Single;$43,020.00 ;1;0;11/30/13;79;4500;700;9900;400;2500;4300;3;1;2;4;2;0;0;0;0;0;0;0;US
1782;2895;1963;Graduation;Single;$49,980.00 ;0;1;10/23/13;79;10400;100;5400;1300;900;1400;2;1;2;5;2;0;0;0;0;0;0;0;IND
1783;7972;1955;Graduation;Single;$72,906.00 ;0;0;9/17/13;79;40000;3200;51900;7100;7500;5400;1;1;6;9;0;0;0;0;0;0;0;0;SP
1788;375;1954;Graduation;Divorced;$76,773.00 ;0;0;2/25/13;79;51600;5600;44900;8600;3300;1600;1;1;3;11;0;0;0;0;0;0;0;0;SP
1789;10936;1965;Graduation;Married;$72,190.00 ;0;0;2/13/13;79;59700;16600;59700;17200;16600;24900;1;1;9;4;1;0;0;0;0;0;0;0;AUS
1790;10314;1948;PhD;Married;$83,837.00 ;0;0;12/16/12;79;84700;6600;11900;8600;8900;11100;1;2;15;5;1;0;1;0;1;0;1;0;IND
1792;2674;1958;Master;Single;$75,154.00 ;0;1;9/4/12;79;54300;1000;20500;16000;14300;8200;1;2;5;6;1;0;0;0;0;0;1;0;US
1793;2563;1961;Basic;Married;$28,249.00 ;0;0;6/15/14;80;100;900;700;200;1400;1000;1;0;0;3;2;0;0;0;0;0;0;0;IND
1794;8312;1961;Basic;Married;$28,249.00 ;0;0;6/15/14;80;100;900;700;200;1400;1000;1;1;0;3;2;0;0;0;0;0;0;0;SP
1797;5223;1966;Master;Together;$45,903.00 ;0;1;4/23/14;80;3300;800;1000;200;1000;300;2;0;2;3;1;0;0;0;0;0;0;0;SA
1799;7683;1968;Master;Married;$70,777.00 ;0;1;2/25/14;80;55400;3500;11300;0;700;7800;3;1;5;12;1;0;0;0;0;0;0;0;SP
1801;9907;1969;Master;Together;$66,476.00 ;0;1;12/4/13;80;74200;2800;15200;2500;900;5700;2;2;12;10;1;0;0;0;0;0;0;0;GER
1803;3798;1968;Graduation;Married;$41,120.00 ;1;1;11/6/13;80;2400;200;2300;0;800;2400;3;0;2;3;2;0;0;0;0;0;0;0;SP
1804;7281;1959;PhD;Single;;0;0;11/5/13;80;8100;1100;5000;300;200;3900;1;0;5;4;0;0;0;0;0;0;0;0;AUS
1808;2488;1956;2n Cycle;Divorced;$31,395.00 ;1;1;3/23/13;80;2300;100;2500;0;800;700;4;1;2;3;2;0;0;0;0;0;0;0;SP
1809;3945;1947;PhD;Widow;$68,117.00 ;0;1;3/10/13;80;61800;4400;21500;0;1700;3600;2;4;12;4;2;1;0;0;0;0;1;0;SP
1812;9710;1969;PhD;Divorced;$58,086.00 ;0;1;1/20/13;80;70800;700;6200;0;0;1500;2;4;5;7;3;0;0;0;0;0;0;0;SP
1813;1509;1958;PhD;Together;$84,460.00 ;0;0;1/4/13;80;15200;2700;10300;10600;5400;8100;0;3;14;4;1;0;1;1;1;1;1;0;SP
1814;9120;1962;Graduation;Single;$66,565.00 ;0;1;12/5/12;80;74700;1000;16100;6500;4000;4200;4;1;3;9;3;0;0;0;0;0;0;0;SP
1815;5252;1969;Graduation;Divorced;$23,910.00 ;1;0;10/26/12;80;1600;1200;1800;700;100;1300;1;0;0;3;2;0;0;0;0;0;0;0;SP
1816;5959;1968;Graduation;Single;$35,893.00 ;1;1;10/15/12;80;15800;0;2300;0;0;1800;6;1;2;5;2;0;0;0;0;0;0;0;IND
1822;4174;1956;Master;Together;$55,249.00 ;0;1;4/17/14;81;9700;100;1900;200;0;1100;1;0;2;4;1;0;0;0;0;0;0;0;SP
1825;5229;1969;PhD;Together;$54,132.00 ;0;1;2/16/14;81;3000;100;800;0;0;300;1;0;0;3;2;0;0;0;0;0;0;0;GER
1828;310;1970;Master;Married;$61,872.00 ;0;1;12/13/13;81;33000;500;15900;3600;2700;1600;4;1;6;9;1;0;0;0;0;0;0;0;CA
1830;6274;1948;Master;Married;$83,790.00 ;0;0;11/15/13;81;107600;1600;41700;4200;4800;1600;1;2;15;6;1;0;1;1;0;0;0;0;SA
1832;2740;1958;PhD;Widow;$33,438.00 ;1;1;9/22/13;81;6200;100;1600;300;200;600;4;0;2;4;2;0;0;0;0;0;0;0;SP
1835;9153;1964;PhD;Married;$59,304.00 ;0;1;7/29/13;81;41800;6100;42800;8000;5100;1000;3;2;12;10;2;0;0;0;0;0;0;0;SP
1838;73;1953;PhD;Single;$51,411.00 ;1;2;5/26/13;81;1400;0;300;0;0;100;1;0;0;3;2;0;0;0;0;0;0;0;IND
1839;2002;1958;Graduation;Divorced;$71,964.00 ;0;0;5/20/13;81;58700;5100;93200;18000;3400;8600;1;1;9;5;1;0;0;0;0;0;0;0;SP
1840;6059;1953;PhD;Together;$64,504.00 ;1;2;3/4/13;81;98600;3600;16800;1600;0;10800;7;4;5;4;2;0;0;0;0;0;1;0;SP
1841;11166;1961;Graduation;Married;$49,678.00 ;0;1;2/2/13;81;22900;500;5600;300;200;2000;2;2;3;4;2;0;0;0;0;0;0;0;SP
1844;8732;1969;Master;Widow;$67,369.00 ;0;1;11/17/12;81;129800;0;7000;3700;1400;4200;4;2;6;10;1;0;1;1;0;0;1;0;SP
1845;955;1962;Master;Together;$47,175.00 ;1;1;10/28/12;81;16700;200;4400;600;200;1900;7;1;3;4;3;1;0;0;0;0;1;0;SA
1846;4910;1967;Graduation;Divorced;$68,743.00 ;0;0;8/30/12;81;113200;13400;38400;17500;13400;11500;1;4;8;13;2;0;0;0;0;0;0;0;US
1851;8397;1951;Graduation;Married;$44,689.00 ;1;1;1/10/14;82;1800;0;500;0;0;1100;2;0;2;2;2;1;0;0;0;0;0;0;SP
1852;9672;1970;2n Cycle;Married;$23,162.00 ;1;1;12/21/13;82;800;300;900;1900;400;2200;3;0;2;3;2;0;0;0;0;0;0;0;CA
1853;2125;1959;Graduation;Divorced;$63,033.00 ;0;0;11/15/13;82;19400;6100;48000;22500;11200;3000;1;1;6;8;0;0;0;0;0;0;0;0;US
1854;5975;1967;PhD;Single;$40,304.00 ;1;0;9/30/13;82;3700;0;1700;0;0;300;1;1;0;3;2;0;0;0;0;0;0;0;CA
1856;9938;1954;Graduation;Married;$80,067.00 ;0;0;9/19/13;82;51900;1700;81300;2700;17300;5100;1;1;9;6;1;0;0;1;0;0;0;0;IND
1859;803;1968;Graduation;Together;$40,521.00 ;1;1;4/5/13;82;1200;0;500;0;0;400;1;0;2;2;2;0;0;0;0;0;0;0;SP
1860;10675;1956;PhD;Married;$66,334.00 ;0;1;4/3/13;82;90900;1100;21800;0;0;2300;2;3;5;5;2;0;0;0;0;0;1;0;SP
1864;4475;1949;PhD;Married;$69,098.00 ;0;0;2/16/13;82;131500;2200;78000;14500;0;17800;1;2;12;9;2;0;0;0;0;0;0;0;SP
1865;10868;1951;Graduation;Widow;$70,792.00 ;0;0;2/6/13;82;34400;4500;65400;10400;1100;11400;2;1;6;10;1;0;0;0;0;0;0;0;SP
1873;2416;1969;PhD;Single;$66,582.00 ;0;0;3/3/14;83;78900;2500;42000;1600;3800;0;1;1;12;9;0;0;0;0;0;0;0;0;SP
1875;5278;1964;Graduation;Married;$82,224.00 ;0;0;1/25/14;83;30700;2600;36000;13800;3100;4000;1;2;14;5;1;0;0;0;1;0;0;0;GER
1877;4370;1966;Graduation;Together;$43,482.00 ;2;1;11/13/13;83;1800;100;3200;600;300;2800;3;0;0;4;2;0;0;0;0;0;0;0;IND
1880;10339;1954;Master;Together;;0;1;6/23/13;83;16100;0;2200;0;0;2400;2;1;2;4;2;0;0;0;0;0;0;0;AUS
1882;2150;1958;PhD;Widow;$80,995.00 ;0;1;5/11/13;83;86000;2800;40900;7300;5600;5600;1;2;14;4;1;0;0;0;0;0;0;0;CA
1886;5185;1955;Graduation;Married;$74,268.00 ;0;0;2/14/13;83;19900;6600;31500;9700;17400;4100;1;1;5;5;1;0;0;0;0;0;0;0;SA
1887;3523;1962;Graduation;Together;$75,072.00 ;0;1;1/23/13;83;58300;3400;30900;0;2200;12500;2;2;6;8;1;0;0;0;0;0;0;0;SP
1888;55;1963;Graduation;Together;$56,253.00 ;0;1;12/7/12;83;50900;0;6500;700;1100;500;4;2;3;9;2;0;0;0;0;0;0;0;SP
1889;3807;1955;Graduation;Together;$59,925.00 ;0;1;11/30/12;83;47300;2100;17600;1900;2100;5600;3;3;3;9;2;0;0;0;0;0;0;0;SP
1890;2453;1960;Graduation;Together;$62,807.00 ;0;1;8/31/12;83;52600;2800;13500;1000;2100;9900;3;1;5;12;2;0;0;0;0;0;0;0;SP
1891;7787;1960;Graduation;Together;$62,807.00 ;0;1;8/31/12;83;52600;2800;13500;1000;2100;9900;3;2;5;12;2;0;0;0;0;0;0;0;CA
1892;2230;1970;PhD;Married;$23,626.00 ;1;0;5/24/14;84;2700;200;1400;0;0;0;3;1;2;3;2;0;0;0;0;0;0;0;GER
1894;988;1965;Graduation;Married;$81,168.00 ;0;0;5/7/14;84;41000;0;59200;14700;2200;2200;1;2;6;7;1;0;0;0;1;0;0;0;SP
1896;3152;1957;Graduation;Together;$26,091.00 ;1;1;2/25/14;84;1500;1000;1900;800;1700;2000;3;0;2;3;1;0;0;0;0;0;0;0;IND
1897;11188;1957;Graduation;Together;$26,091.00 ;1;1;2/25/14;84;1500;1000;1900;800;1700;2000;3;0;2;3;1;0;0;0;0;0;0;0;SP
1898;361;1969;Master;Married;$43,142.00 ;1;1;2/18/14;84;500;100;700;200;100;400;1;0;0;2;2;0;0;0;0;0;0;0;AUS
1901;819;1945;Graduation;Widow;$63,285.00 ;0;0;11/5/13;84;50800;12400;24900;5000;3800;13400;1;2;8;13;1;0;0;0;0;0;0;0;SP
1902;10120;1955;Graduation;Together;$38,946.00 ;0;1;10/24/13;84;11600;600;8200;600;600;4100;2;1;2;6;1;0;0;0;0;0;0;0;US
1903;4541;1955;Graduation;Together;$38,946.00 ;0;1;10/24/13;84;11600;600;8200;600;600;4100;2;1;2;6;1;0;0;0;0;0;0;0;CA
1905;2516;1969;2n Cycle;Married;$46,831.00 ;1;1;6/8/13;84;2200;200;1000;600;400;3400;2;0;3;2;1;0;0;0;0;0;0;0;SP
1908;1627;1957;2n Cycle;Divorced;$77,297.00 ;0;0;1/26/13;84;40800;6100;10900;4800;12200;4100;1;2;11;9;1;0;0;0;1;0;0;0;SP
1909;1490;1962;Graduation;Married;$55,759.00 ;0;1;11/28/12;84;67500;0;8500;1000;700;7700;5;2;5;8;2;0;0;0;0;0;0;0;CA
1910;6710;1951;Master;Single;$58,217.00 ;2;1;11/17/12;84;6800;100;1300;300;500;1300;1;0;0;4;2;0;0;0;0;0;0;0;SP
1913;3138;1956;Graduation;Single;$91,249.00 ;0;0;10/20/12;84;132400;2700;11900;7100;10800;2700;0;2;14;6;1;0;1;1;1;1;1;0;SP
1915;4200;1970;Master;Married;$44,159.00 ;1;0;6/17/14;85;16700;200;6200;2400;1300;700;4;1;2;6;2;0;0;0;0;0;0;0;SA
1916;4998;1962;Graduation;Together;$76,081.00 ;0;0;5/23/14;85;29200;3000;41500;6300;3300;20000;1;1;8;4;1;0;0;0;1;0;0;0;SP
1917;7321;1962;Graduation;Together;$76,081.00 ;0;0;5/23/14;85;29200;3000;41500;6300;3300;20000;1;1;8;4;0;0;0;0;1;0;0;0;IND
1920;6963;1947;Graduation;Single;$77,457.00 ;0;0;3/5/14;85;67500;1100;40000;1500;4500;1100;1;1;8;10;0;0;0;1;0;0;0;0;SA
1921;1065;1963;Graduation;Single;$80,695.00 ;0;0;12/29/13;85;55700;12900;98400;19300;3700;1800;1;1;12;5;1;0;0;0;0;0;0;0;US
1922;2712;1956;Graduation;Married;$71,866.00 ;0;1;12/25/13;85;18400;17800;17800;10300;3900;3300;1;2;5;10;1;0;0;0;0;0;0;0;AUS
1924;6605;1944;PhD;Divorced;$55,614.00 ;0;0;11/27/13;85;50400;1300;13100;800;0;2600;1;2;6;6;2;0;1;0;0;0;0;0;SP
1925;11181;1949;PhD;Married;$156,924.00 ;0;0;8/29/13;85;200;100;200;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;CA
1926;5234;1967;2n Cycle;Together;$30,753.00 ;1;1;7/11/13;85;1200;500;2500;0;900;3000;2;0;2;3;1;0;0;0;0;0;0;0;CA
1927;5253;1956;Master;Together;$54,603.00 ;1;1;7/9/13;85;14500;1300;4600;1700;200;400;6;1;3;4;2;0;0;0;0;0;0;0;SP
1929;6289;1951;Master;Together;$59,385.00 ;1;1;4/28/13;85;13500;0;1000;0;400;3600;2;1;2;4;2;0;0;0;0;0;0;0;SP
1930;9743;1955;Graduation;Married;$76,998.00 ;0;1;1/11/13;85;144900;8900;16100;6900;3500;10700;2;4;12;8;2;0;0;1;0;0;0;0;CA
1934;6488;1959;PhD;Married;$38,829.00 ;0;1;4/6/14;86;7600;0;700;0;0;1600;1;1;3;2;1;0;0;0;0;0;0;0;GER
1936;231;1956;Master;Together;$28,839.00 ;1;1;3/11/14;86;2400;0;700;0;0;100;2;1;0;3;2;0;0;0;0;0;0;0;SP
1937;9697;1951;Graduation;Married;$53,790.00 ;0;2;3/6/14;86;33500;4200;12700;2800;500;500;3;2;3;8;2;0;0;0;0;0;0;0;SP
1938;4676;1951;Master;Widow;$73,705.00 ;0;2;3/5/14;86;61200;9100;52000;25800;10700;10700;2;2;9;8;2;0;0;0;0;0;0;0;SP
1941;10505;1960;Master;Together;$73,113.00 ;0;0;12/26/13;86;74100;1900;15400;5000;900;2800;1;1;6;7;0;0;0;0;0;0;0;0;SA
1943;6940;1966;PhD;Single;$46,734.00 ;1;2;10/21/13;86;10000;100;3900;600;100;7600;4;1;3;3;2;1;0;0;0;0;0;0;SP
1944;2304;1963;PhD;Together;$66,313.00 ;0;1;9/16/13;86;62500;700;9900;1000;2200;700;2;2;5;12;1;0;0;0;0;0;0;0;SA
1945;3170;1957;Master;Together;$68,148.00 ;0;0;8/31/13;86;38900;6600;40800;3700;5700;8500;1;1;6;6;0;0;0;0;0;0;0;0;SP
1946;10466;1965;Graduation;Married;$44,393.00 ;1;1;8/22/13;86;2400;200;2000;200;200;1000;2;0;0;4;1;0;0;0;0;0;0;0;SP
1948;455;1946;PhD;Married;$51,012.00 ;0;0;4/18/13;86;10200;900;6300;200;900;2400;1;1;2;4;2;0;0;0;0;0;0;0;SP
1949;7592;1946;PhD;Married;$51,012.00 ;0;0;4/18/13;86;10200;900;6300;200;900;2400;1;1;2;4;2;0;0;0;0;0;0;0;SP
1950;4547;1960;Graduation;Together;$13,672.00 ;1;1;4/17/13;86;600;200;900;200;100;500;2;0;0;3;2;0;0;0;0;0;0;0;SP
1951;6825;1953;Graduation;Together;$41,452.00 ;1;1;3/6/13;86;1300;0;300;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;CA
1958;4915;1956;2n Cycle;Married;$53,230.00 ;0;1;8/3/12;86;17600;7200;9800;13600;2100;22900;4;1;3;12;1;0;0;0;0;0;0;0;GER
1960;4279;1963;2n Cycle;Single;$39,548.00 ;1;1;3/31/14;87;1500;400;1000;300;400;1800;2;0;2;3;1;0;0;0;0;0;0;0;SP
1961;2564;1953;Graduation;Together;$61,278.00 ;0;1;1/4/14;87;11100;300;2800;200;600;1500;2;1;2;4;2;0;0;0;0;0;0;0;SP
1962;1137;1964;Graduation;Single;$81,246.00 ;0;0;12/29/13;87;39800;19000;53700;6100;15600;3700;1;1;8;7;0;1;0;0;1;0;0;0;SP
1965;6327;1967;Graduation;Together;$65,777.00 ;0;0;12/19/13;87;56500;3200;43500;2800;3200;5400;1;1;12;6;0;0;0;0;0;0;0;0;US
1968;10379;1962;Master;Single;$59,247.00 ;0;2;11/8/13;87;32700;900;12200;1900;1400;8300;5;2;3;9;2;0;0;0;0;0;0;0;SP
1969;606;1967;Graduation;Single;$25,930.00 ;1;1;10/10/13;87;600;100;200;200;0;400;1;0;0;2;2;0;0;0;0;0;0;0;SP
1970;7801;1959;Graduation;Together;$54,753.00 ;0;1;9/12/13;87;19700;10700;22700;700;5900;13100;3;1;3;11;1;0;0;0;0;0;0;0;SA
1973;550;1952;Graduation;Divorced;$62,335.00 ;0;1;5/23/13;87;24300;13100;21700;8500;600;2600;2;1;5;13;1;0;0;0;0;0;0;0;SP
1976;1118;1956;Master;Married;$50,965.00 ;0;1;2/20/13;87;54400;1300;8500;800;600;2900;3;2;6;5;3;1;0;0;0;0;0;0;SP
1977;1491;1965;2n Cycle;Together;$71,488.00 ;0;0;2/18/13;87;16200;3300;12400;4000;2800;17200;2;1;6;7;0;0;0;0;0;0;0;0;CA
1978;4507;1952;Graduation;Single;$72,228.00 ;0;0;11/27/12;87;63100;2800;49100;3000;1400;5600;1;2;11;8;1;0;0;0;0;0;0;0;SP
1979;7023;1953;PhD;Single;$46,231.00 ;2;1;11/26/12;87;18900;200;5500;0;500;1200;4;2;2;4;3;0;0;0;0;0;0;0;SA
1982;7274;1957;Graduation;Married;$78,618.00 ;0;0;9/28/12;87;73600;16300;81800;21200;16300;6100;1;1;11;10;1;0;1;0;0;0;0;0;SP
1983;2902;1958;Graduation;Together;;1;1;9/3/12;87;1900;400;1200;200;200;600;1;0;0;3;1;0;0;0;0;0;0;0;AUS
1986;9386;1962;Graduation;Together;$50,127.00 ;0;1;5/29/14;88;27400;0;2100;400;600;1500;1;1;2;6;2;0;1;0;0;0;0;0;SP
1988;10323;1952;Graduation;Married;$49,413.00 ;0;1;10/25/13;88;20500;700;4100;300;200;4600;2;1;3;5;1;0;0;0;0;0;0;0;SP
1989;4682;1958;Graduation;Married;$51,876.00 ;0;0;10/15/13;88;9900;2700;10200;2800;4800;600;1;1;3;8;0;0;0;0;0;0;0;0;GER
1991;8015;1962;PhD;Divorced;$85,696.00 ;0;0;5/3/13;88;71400;7600;39500;11600;0;1200;1;1;9;9;0;0;0;0;0;0;1;0;SP
1992;1745;1962;PhD;Divorced;$85,696.00 ;0;0;5/3/13;88;71400;7600;39500;11600;0;1200;1;1;9;9;0;0;0;0;0;0;1;0;SP
1993;3136;1962;Master;Divorced;$59,432.00 ;0;1;4/13/13;88;31700;2500;26500;2500;1900;1200;3;2;5;11;2;0;0;0;0;0;0;0;SP
